entry_time,exit_time,direction,reason,pnl_r,duration_h,symbol,periodo,config
2022-01-02 15:00:00+00:00,2022-01-02 17:00:00+00:00,long,stop,-0.086,2,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-01-09 10:00:00+00:00,2022-01-09 18:00:00+00:00,short,stop,-1.063,8,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-01-10 09:00:00+00:00,2022-01-10 14:00:00+00:00,short,stop,1.0429,5,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-01-11 14:00:00+00:00,2022-01-11 16:00:00+00:00,short,stop,-1.0565,2,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-01-15 13:00:00+00:00,2022-01-15 15:00:00+00:00,short,stop,-1.0855,2,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-01-23 16:00:00+00:00,2022-01-23 23:00:00+00:00,short,stop,-1.0411,7,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-02-02 13:00:00+00:00,2022-02-02 17:00:00+00:00,short,stop,1.8143,4,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-02-10 08:00:00+00:00,2022-02-10 13:00:00+00:00,long,stop,-0.0685,5,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-02-13 10:00:00+00:00,2022-02-13 17:00:00+00:00,long,stop,-1.0799,7,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-03-06 07:00:00+00:00,2022-03-06 12:00:00+00:00,short,stop,1.7543,5,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-03-11 16:00:00+00:00,2022-03-12 12:00:00+00:00,short,timeout,-0.6154,20,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-03-12 15:00:00+00:00,2022-03-12 17:00:00+00:00,short,stop,-1.072,2,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-03-13 09:00:00+00:00,2022-03-13 15:00:00+00:00,short,stop,-0.096,6,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-03-18 16:00:00+00:00,2022-03-19 12:00:00+00:00,long,timeout,0.7918,20,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-03-23 15:00:00+00:00,2022-03-23 18:00:00+00:00,long,stop,-1.0686,3,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-04-01 15:00:00+00:00,2022-04-01 17:00:00+00:00,long,stop,-1.0671,2,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-04-03 07:00:00+00:00,2022-04-03 23:00:00+00:00,long,stop,1.047,16,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-04-10 13:00:00+00:00,2022-04-10 17:00:00+00:00,short,stop,-1.1256,4,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-04-13 10:00:00+00:00,2022-04-13 13:00:00+00:00,short,stop,-1.0678,3,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-04-14 14:00:00+00:00,2022-04-15 07:00:00+00:00,short,stop,-0.0739,17,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-04-16 15:00:00+00:00,2022-04-16 21:00:00+00:00,short,stop,-1.0681,6,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-04-17 16:00:00+00:00,2022-04-17 19:00:00+00:00,short,stop,-0.1237,3,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-04-26 14:00:00+00:00,2022-04-26 19:00:00+00:00,short,stop,1.3948,5,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-05-05 14:00:00+00:00,2022-05-05 16:00:00+00:00,short,stop,2.1298,2,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-05-20 15:00:00+00:00,2022-05-21 11:00:00+00:00,short,timeout,-0.2835,20,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-05-26 08:00:00+00:00,2022-05-26 14:00:00+00:00,short,stop,-0.0353,6,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-06-01 07:00:00+00:00,2022-06-01 13:00:00+00:00,short,stop,-1.0729,6,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-06-01 14:00:00+00:00,2022-06-01 23:00:00+00:00,short,stop,1.853,9,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-06-03 10:00:00+00:00,2022-06-03 21:00:00+00:00,short,stop,-0.0601,11,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-06-05 07:00:00+00:00,2022-06-05 15:00:00+00:00,short,stop,-1.1264,8,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-06-16 09:00:00+00:00,2022-06-17 05:00:00+00:00,short,timeout,0.5691,20,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-06-25 15:00:00+00:00,2022-06-25 21:00:00+00:00,short,stop,-1.0582,6,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-06-27 13:00:00+00:00,2022-06-28 09:00:00+00:00,short,timeout,-0.6169,20,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-06-28 15:00:00+00:00,2022-06-29 09:00:00+00:00,short,stop,1.2603,18,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-07-01 10:00:00+00:00,2022-07-01 13:00:00+00:00,short,stop,-1.0322,3,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-08-03 08:00:00+00:00,2022-08-03 13:00:00+00:00,long,stop,-0.0686,5,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-08-07 14:00:00+00:00,2022-08-07 23:00:00+00:00,long,stop,-0.1381,9,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-08-22 07:00:00+00:00,2022-08-22 13:00:00+00:00,short,stop,-1.0683,6,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-08-30 15:00:00+00:00,2022-08-30 19:00:00+00:00,short,stop,-1.0673,4,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-09-06 16:00:00+00:00,2022-09-06 18:00:00+00:00,short,stop,3.0221,2,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-09-18 10:00:00+00:00,2022-09-18 23:00:00+00:00,short,stop,2.0484,13,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-09-23 10:00:00+00:00,2022-09-23 21:00:00+00:00,short,stop,-0.0578,11,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-09-25 13:00:00+00:00,2022-09-25 16:00:00+00:00,short,stop,-1.0952,3,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-09-29 13:00:00+00:00,2022-09-29 16:00:00+00:00,short,stop,-1.0454,3,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-10-18 15:00:00+00:00,2022-10-18 20:00:00+00:00,short,stop,-0.1013,5,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-10-23 10:00:00+00:00,2022-10-23 13:00:00+00:00,short,stop,-0.3005,3,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-10-24 14:00:00+00:00,2022-10-24 19:00:00+00:00,short,stop,-1.1179,5,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-10-28 16:00:00+00:00,2022-10-29 11:00:00+00:00,long,stop,-0.0696,19,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-11-11 14:00:00+00:00,2022-11-12 10:00:00+00:00,short,timeout,0.0976,20,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-11-16 09:00:00+00:00,2022-11-16 23:00:00+00:00,short,stop,-0.0656,14,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-11-18 16:00:00+00:00,2022-11-19 12:00:00+00:00,short,timeout,-0.0822,20,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-11-20 09:00:00+00:00,2022-11-20 15:00:00+00:00,short,stop,-0.1719,6,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-11-26 16:00:00+00:00,2022-11-27 02:00:00+00:00,short,stop,-0.1472,10,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-12-02 13:00:00+00:00,2022-12-03 00:00:00+00:00,short,stop,-1.0707,11,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-12-03 08:00:00+00:00,2022-12-04 01:00:00+00:00,short,stop,-1.1605,17,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-12-04 13:00:00+00:00,2022-12-04 15:00:00+00:00,short,stop,-1.189,2,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-12-05 16:00:00+00:00,2022-12-06 00:00:00+00:00,short,stop,-0.1119,8,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-12-18 09:00:00+00:00,2022-12-18 18:00:00+00:00,short,stop,-1.18,9,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-12-19 15:00:00+00:00,2022-12-19 23:00:00+00:00,short,stop,3.9611,8,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-12-21 16:00:00+00:00,2022-12-22 12:00:00+00:00,short,timeout,-0.4011,20,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-12-22 13:00:00+00:00,2022-12-22 19:00:00+00:00,short,stop,1.6353,6,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-12-25 07:00:00+00:00,2022-12-25 15:00:00+00:00,short,stop,1.921,8,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-12-26 15:00:00+00:00,2022-12-26 19:00:00+00:00,short,stop,-1.3122,4,BTCUSDT,2022,V3-A (1R/2R/1R)
2022-01-02 15:00:00+00:00,2022-01-02 17:00:00+00:00,long,stop,-0.086,2,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-01-09 10:00:00+00:00,2022-01-09 16:00:00+00:00,short,stop,-0.063,6,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-01-10 09:00:00+00:00,2022-01-10 14:00:00+00:00,short,stop,1.2929,5,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-01-11 14:00:00+00:00,2022-01-11 16:00:00+00:00,short,stop,-1.0565,2,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-01-15 13:00:00+00:00,2022-01-15 15:00:00+00:00,short,stop,-1.0855,2,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-01-23 16:00:00+00:00,2022-01-23 20:00:00+00:00,short,stop,-0.0411,4,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-02-02 13:00:00+00:00,2022-02-02 17:00:00+00:00,short,stop,2.0643,4,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-02-10 08:00:00+00:00,2022-02-10 12:00:00+00:00,long,stop,0.874,4,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-02-13 10:00:00+00:00,2022-02-13 17:00:00+00:00,long,stop,-1.0799,7,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-03-06 07:00:00+00:00,2022-03-06 12:00:00+00:00,short,stop,2.0043,5,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-03-11 16:00:00+00:00,2022-03-12 12:00:00+00:00,short,timeout,-0.6154,20,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-03-12 15:00:00+00:00,2022-03-12 17:00:00+00:00,short,stop,-1.072,2,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-03-13 09:00:00+00:00,2022-03-13 13:00:00+00:00,short,stop,0.8818,4,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-03-18 16:00:00+00:00,2022-03-18 21:00:00+00:00,long,stop,0.9748,5,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-03-23 15:00:00+00:00,2022-03-23 18:00:00+00:00,long,stop,-1.0686,3,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-04-01 15:00:00+00:00,2022-04-01 17:00:00+00:00,long,stop,-1.0671,2,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-04-03 07:00:00+00:00,2022-04-03 20:00:00+00:00,long,stop,-0.0819,13,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-04-10 13:00:00+00:00,2022-04-10 17:00:00+00:00,short,stop,-1.1256,4,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-04-13 10:00:00+00:00,2022-04-13 13:00:00+00:00,short,stop,-1.0678,3,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-04-14 14:00:00+00:00,2022-04-14 20:00:00+00:00,short,stop,0.9966,6,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-04-16 15:00:00+00:00,2022-04-16 21:00:00+00:00,short,stop,-1.0681,6,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-04-17 16:00:00+00:00,2022-04-17 19:00:00+00:00,short,stop,-0.1237,3,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-04-26 14:00:00+00:00,2022-04-26 18:00:00+00:00,short,stop,1.6448,4,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-05-05 14:00:00+00:00,2022-05-05 16:00:00+00:00,short,stop,2.3798,2,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-05-20 15:00:00+00:00,2022-05-20 19:00:00+00:00,short,stop,-0.0476,4,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-05-26 08:00:00+00:00,2022-05-26 14:00:00+00:00,short,stop,-0.0353,6,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-06-01 07:00:00+00:00,2022-06-01 13:00:00+00:00,short,stop,-1.0729,6,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-06-01 14:00:00+00:00,2022-06-01 18:00:00+00:00,short,stop,1.2087,4,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-06-03 10:00:00+00:00,2022-06-03 21:00:00+00:00,short,stop,-0.0601,11,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-06-05 07:00:00+00:00,2022-06-05 15:00:00+00:00,short,stop,-1.1264,8,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-06-16 09:00:00+00:00,2022-06-17 05:00:00+00:00,short,timeout,0.5691,20,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-06-25 15:00:00+00:00,2022-06-25 21:00:00+00:00,short,stop,-1.0582,6,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-06-27 13:00:00+00:00,2022-06-28 09:00:00+00:00,short,timeout,-0.6169,20,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-06-28 15:00:00+00:00,2022-06-29 08:00:00+00:00,short,stop,1.5103,17,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-07-01 10:00:00+00:00,2022-07-01 13:00:00+00:00,short,stop,-1.0322,3,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-08-03 08:00:00+00:00,2022-08-03 13:00:00+00:00,long,stop,-0.0686,5,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-08-07 14:00:00+00:00,2022-08-07 22:00:00+00:00,long,stop,1.0471,8,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-08-22 07:00:00+00:00,2022-08-22 09:00:00+00:00,short,stop,-0.0683,2,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-08-30 15:00:00+00:00,2022-08-30 18:00:00+00:00,short,stop,-0.0673,3,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-09-06 16:00:00+00:00,2022-09-06 18:00:00+00:00,short,stop,3.2721,2,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-09-18 10:00:00+00:00,2022-09-18 19:00:00+00:00,short,stop,1.0543,9,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-09-23 10:00:00+00:00,2022-09-23 21:00:00+00:00,short,stop,-0.0578,11,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-09-25 13:00:00+00:00,2022-09-25 16:00:00+00:00,short,stop,-1.0952,3,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-09-29 13:00:00+00:00,2022-09-29 16:00:00+00:00,short,stop,-1.0454,3,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-10-18 15:00:00+00:00,2022-10-18 20:00:00+00:00,short,stop,0.7949,5,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-10-23 10:00:00+00:00,2022-10-23 13:00:00+00:00,short,stop,0.8663,3,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-10-24 14:00:00+00:00,2022-10-24 19:00:00+00:00,short,stop,-1.1179,5,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-10-28 16:00:00+00:00,2022-10-29 11:00:00+00:00,long,stop,-0.0696,19,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-11-11 14:00:00+00:00,2022-11-12 10:00:00+00:00,short,timeout,0.0976,20,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-11-16 09:00:00+00:00,2022-11-16 16:00:00+00:00,short,stop,0.8304,7,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-11-18 16:00:00+00:00,2022-11-19 12:00:00+00:00,short,timeout,-0.0822,20,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-11-20 09:00:00+00:00,2022-11-20 12:00:00+00:00,short,stop,0.9372,3,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-11-26 16:00:00+00:00,2022-11-26 20:00:00+00:00,short,stop,-0.1472,4,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-12-02 13:00:00+00:00,2022-12-03 00:00:00+00:00,short,stop,-1.0707,11,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-12-03 08:00:00+00:00,2022-12-03 22:00:00+00:00,short,stop,-0.1605,14,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-12-04 13:00:00+00:00,2022-12-04 15:00:00+00:00,short,stop,-1.189,2,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-12-05 16:00:00+00:00,2022-12-06 00:00:00+00:00,short,stop,-0.1119,8,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-12-18 09:00:00+00:00,2022-12-18 18:00:00+00:00,short,stop,-1.18,9,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-12-19 15:00:00+00:00,2022-12-19 18:00:00+00:00,short,stop,0.7696,3,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-12-21 16:00:00+00:00,2022-12-22 12:00:00+00:00,short,timeout,-0.4011,20,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-12-22 13:00:00+00:00,2022-12-22 15:00:00+00:00,short,stop,0.9931,2,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-12-25 07:00:00+00:00,2022-12-25 15:00:00+00:00,short,stop,2.171,8,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2022-12-26 15:00:00+00:00,2022-12-26 19:00:00+00:00,short,stop,-1.3122,4,BTCUSDT,2022,V3-B (0.75R/1.5R/0.75R)
2023-01-03 15:00:00+00:00,2023-01-03 22:00:00+00:00,short,stop,-0.2208,7,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-01-16 16:00:00+00:00,2023-01-17 01:00:00+00:00,long,stop,-0.0678,9,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-01-23 10:00:00+00:00,2023-01-23 13:00:00+00:00,long,stop,-1.087,3,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-01-27 16:00:00+00:00,2023-01-27 21:00:00+00:00,long,stop,-0.0812,5,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-01-31 15:00:00+00:00,2023-01-31 21:00:00+00:00,long,stop,-1.096,6,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-02-01 14:00:00+00:00,2023-02-01 16:00:00+00:00,long,stop,-1.115,2,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-02-04 14:00:00+00:00,2023-02-04 23:00:00+00:00,long,stop,-1.132,9,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-02-07 09:00:00+00:00,2023-02-07 18:00:00+00:00,long,stop,1.1148,9,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-02-20 09:00:00+00:00,2023-02-21 05:00:00+00:00,long,timeout,0.0799,20,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-02-28 15:00:00+00:00,2023-02-28 19:00:00+00:00,long,stop,-1.0995,4,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-03-07 09:00:00+00:00,2023-03-07 15:00:00+00:00,short,stop,-0.1911,6,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-03-11 08:00:00+00:00,2023-03-11 23:00:00+00:00,short,stop,-1.0457,15,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-03-16 09:00:00+00:00,2023-03-16 20:00:00+00:00,long,stop,-0.0507,11,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-03-19 14:00:00+00:00,2023-03-19 17:00:00+00:00,long,stop,1.3824,3,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-03-23 15:00:00+00:00,2023-03-23 18:00:00+00:00,long,stop,-1.0424,3,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-03-26 08:00:00+00:00,2023-03-26 14:00:00+00:00,long,stop,1.0757,6,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-03-31 14:00:00+00:00,2023-04-01 10:00:00+00:00,long,timeout,-0.2028,20,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-04-03 10:00:00+00:00,2023-04-03 14:00:00+00:00,long,stop,-1.0854,4,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-04-04 08:00:00+00:00,2023-04-04 13:00:00+00:00,long,stop,-0.0729,5,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-04-18 09:00:00+00:00,2023-04-18 14:00:00+00:00,long,stop,1.4452,5,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-04-23 15:00:00+00:00,2023-04-24 00:00:00+00:00,short,stop,-1.1039,9,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-04-24 08:00:00+00:00,2023-04-24 11:00:00+00:00,short,stop,-1.0728,3,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-04-30 09:00:00+00:00,2023-04-30 16:00:00+00:00,long,stop,3.7425,7,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-05-07 15:00:00+00:00,2023-05-07 22:00:00+00:00,long,stop,-1.1167,7,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-05-10 07:00:00+00:00,2023-05-10 12:00:00+00:00,short,stop,-1.115,5,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-05-18 16:00:00+00:00,2023-05-18 18:00:00+00:00,short,stop,1.8632,2,BTCUSDT,2023,V3-A (1R/2R/1R)
