entry_time,exit_time,direction,reason,pnl_r,duration_h,symbol,periodo,config
2023-06-07 15:00:00+00:00,2023-06-08 11:00:00+00:00,short,timeout,-0.289,20,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-06-12 15:00:00+00:00,2023-06-13 00:00:00+00:00,short,stop,-1.1103,9,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-06-13 16:00:00+00:00,2023-06-14 12:00:00+00:00,short,timeout,-0.73,20,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-06-29 08:00:00+00:00,2023-06-29 20:00:00+00:00,long,stop,-0.1144,12,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-07-02 14:00:00+00:00,2023-07-02 15:00:00+00:00,long,stop,-1.2217,1,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-07-02 16:00:00+00:00,2023-07-02 18:00:00+00:00,long,stop,-1.1542,2,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-07-06 07:00:00+00:00,2023-07-06 09:00:00+00:00,long,stop,1.5836,2,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-07-07 15:00:00+00:00,2023-07-08 11:00:00+00:00,long,timeout,-0.7248,20,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-07-10 14:00:00+00:00,2023-07-10 21:00:00+00:00,long,stop,3.0915,7,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-07-16 14:00:00+00:00,2023-07-16 18:00:00+00:00,long,stop,-1.2254,4,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-07-26 10:00:00+00:00,2023-07-26 14:00:00+00:00,short,stop,-1.1827,4,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-07-27 16:00:00+00:00,2023-07-28 00:00:00+00:00,short,stop,-0.1708,8,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-07-29 10:00:00+00:00,2023-07-29 20:00:00+00:00,short,stop,-1.2696,10,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-07-31 15:00:00+00:00,2023-08-01 03:00:00+00:00,short,stop,2.9345,12,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-08-02 16:00:00+00:00,2023-08-03 12:00:00+00:00,short,timeout,-0.3183,20,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-08-07 13:00:00+00:00,2023-08-07 16:00:00+00:00,short,stop,1.1055,3,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-08-24 15:00:00+00:00,2023-08-25 11:00:00+00:00,short,timeout,-0.5603,20,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-08-26 09:00:00+00:00,2023-08-27 05:00:00+00:00,short,timeout,-0.3561,20,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-09-06 07:00:00+00:00,2023-09-06 17:00:00+00:00,short,stop,-0.2011,10,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-09-11 09:00:00+00:00,2023-09-11 13:00:00+00:00,short,stop,-0.157,4,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-09-19 08:00:00+00:00,2023-09-19 10:00:00+00:00,long,stop,-0.1121,2,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-09-20 14:00:00+00:00,2023-09-20 19:00:00+00:00,long,stop,-1.1042,5,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-09-26 10:00:00+00:00,2023-09-26 16:00:00+00:00,short,stop,-0.1963,6,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-10-04 09:00:00+00:00,2023-10-04 13:00:00+00:00,long,stop,-1.1225,4,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-10-04 16:00:00+00:00,2023-10-05 12:00:00+00:00,long,timeout,0.8619,20,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-10-06 09:00:00+00:00,2023-10-06 12:00:00+00:00,long,stop,-1.1452,3,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-10-06 14:00:00+00:00,2023-10-06 22:00:00+00:00,long,stop,1.7688,8,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-10-10 08:00:00+00:00,2023-10-10 11:00:00+00:00,long,stop,-1.1638,3,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-10-13 15:00:00+00:00,2023-10-13 20:00:00+00:00,short,stop,-1.1563,5,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-10-19 10:00:00+00:00,2023-10-19 17:00:00+00:00,long,stop,1.3476,7,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-10-29 08:00:00+00:00,2023-10-29 18:00:00+00:00,long,stop,1.7253,10,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-10-30 09:00:00+00:00,2023-10-30 13:00:00+00:00,long,stop,-0.1101,4,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-11-06 09:00:00+00:00,2023-11-06 18:00:00+00:00,long,stop,-1.1061,9,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-11-18 10:00:00+00:00,2023-11-18 22:00:00+00:00,long,stop,-0.1116,12,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-12-13 14:00:00+00:00,2023-12-13 23:00:00+00:00,long,stop,3.3396,9,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-12-15 09:00:00+00:00,2023-12-15 13:00:00+00:00,long,stop,-1.0858,4,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-12-23 14:00:00+00:00,2023-12-24 05:00:00+00:00,long,stop,-1.1371,15,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-12-25 13:00:00+00:00,2023-12-25 20:00:00+00:00,long,stop,-1.1156,7,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-12-27 10:00:00+00:00,2023-12-27 13:00:00+00:00,long,stop,-1.0769,3,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-12-30 16:00:00+00:00,2023-12-31 00:00:00+00:00,long,timeout,-0.2177,8,BTCUSDT,2023,V3-A (1R/2R/1R)
2023-01-03 15:00:00+00:00,2023-01-03 22:00:00+00:00,short,stop,-0.2208,7,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-01-16 16:00:00+00:00,2023-01-16 20:00:00+00:00,long,stop,0.7121,4,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-01-23 10:00:00+00:00,2023-01-23 13:00:00+00:00,long,stop,-1.087,3,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-01-27 16:00:00+00:00,2023-01-27 21:00:00+00:00,long,stop,-0.0812,5,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-01-31 15:00:00+00:00,2023-01-31 21:00:00+00:00,long,stop,-1.096,6,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-02-01 14:00:00+00:00,2023-02-01 16:00:00+00:00,long,stop,-1.115,2,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-02-04 14:00:00+00:00,2023-02-04 23:00:00+00:00,long,stop,-1.132,9,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-02-07 09:00:00+00:00,2023-02-07 18:00:00+00:00,long,stop,1.3648,9,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-02-20 09:00:00+00:00,2023-02-21 05:00:00+00:00,long,timeout,0.0799,20,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-02-28 15:00:00+00:00,2023-02-28 19:00:00+00:00,long,stop,-1.0995,4,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-03-07 09:00:00+00:00,2023-03-07 15:00:00+00:00,short,stop,0.8607,6,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-03-11 08:00:00+00:00,2023-03-11 23:00:00+00:00,short,stop,-1.0457,15,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-03-16 09:00:00+00:00,2023-03-16 12:00:00+00:00,long,stop,-0.0507,3,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-03-19 14:00:00+00:00,2023-03-19 17:00:00+00:00,long,stop,1.6324,3,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-03-23 15:00:00+00:00,2023-03-23 18:00:00+00:00,long,stop,-1.0424,3,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-03-26 08:00:00+00:00,2023-03-26 14:00:00+00:00,long,stop,1.3257,6,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-03-31 14:00:00+00:00,2023-04-01 03:00:00+00:00,long,stop,-0.0643,13,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-04-03 10:00:00+00:00,2023-04-03 14:00:00+00:00,long,stop,-1.0854,4,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-04-04 08:00:00+00:00,2023-04-04 13:00:00+00:00,long,stop,-0.0729,5,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-04-18 09:00:00+00:00,2023-04-18 13:00:00+00:00,long,stop,1.6952,4,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-04-23 15:00:00+00:00,2023-04-24 00:00:00+00:00,short,stop,-1.1039,9,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-04-24 08:00:00+00:00,2023-04-24 11:00:00+00:00,short,stop,-1.0728,3,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-04-30 09:00:00+00:00,2023-04-30 16:00:00+00:00,long,stop,3.9925,7,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-05-07 15:00:00+00:00,2023-05-07 22:00:00+00:00,long,stop,-1.1167,7,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-05-10 07:00:00+00:00,2023-05-10 12:00:00+00:00,short,stop,-1.115,5,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-05-18 16:00:00+00:00,2023-05-18 18:00:00+00:00,short,stop,2.1132,2,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-06-07 15:00:00+00:00,2023-06-08 11:00:00+00:00,short,timeout,-0.289,20,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-06-12 15:00:00+00:00,2023-06-12 18:00:00+00:00,short,stop,-0.1103,3,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-06-13 16:00:00+00:00,2023-06-14 12:00:00+00:00,short,timeout,-0.73,20,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-06-29 08:00:00+00:00,2023-06-29 11:00:00+00:00,long,stop,0.6752,3,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-07-02 14:00:00+00:00,2023-07-02 15:00:00+00:00,long,stop,-1.2217,1,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-07-02 16:00:00+00:00,2023-07-02 18:00:00+00:00,long,stop,-1.1542,2,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-07-06 07:00:00+00:00,2023-07-06 09:00:00+00:00,long,stop,1.8336,2,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-07-07 15:00:00+00:00,2023-07-08 11:00:00+00:00,long,timeout,-0.7248,20,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-07-10 14:00:00+00:00,2023-07-10 21:00:00+00:00,long,stop,3.3415,7,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-07-16 14:00:00+00:00,2023-07-16 18:00:00+00:00,long,stop,-1.2254,4,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-07-26 10:00:00+00:00,2023-07-26 14:00:00+00:00,short,stop,-1.1827,4,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-07-27 16:00:00+00:00,2023-07-28 00:00:00+00:00,short,stop,-0.1708,8,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-07-29 10:00:00+00:00,2023-07-29 20:00:00+00:00,short,stop,-1.2696,10,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-07-31 15:00:00+00:00,2023-07-31 20:00:00+00:00,short,stop,-0.1989,5,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-08-02 16:00:00+00:00,2023-08-03 12:00:00+00:00,short,timeout,-0.3183,20,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-08-07 13:00:00+00:00,2023-08-07 16:00:00+00:00,short,stop,1.3555,3,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-08-24 15:00:00+00:00,2023-08-25 11:00:00+00:00,short,timeout,-0.5603,20,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-08-26 09:00:00+00:00,2023-08-27 05:00:00+00:00,short,timeout,-0.3561,20,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-09-06 07:00:00+00:00,2023-09-06 15:00:00+00:00,short,stop,0.6391,8,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-09-11 09:00:00+00:00,2023-09-11 13:00:00+00:00,short,stop,-0.157,4,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-09-19 08:00:00+00:00,2023-09-19 10:00:00+00:00,long,stop,1.0647,2,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-09-20 14:00:00+00:00,2023-09-20 19:00:00+00:00,long,stop,-0.1042,5,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-09-26 10:00:00+00:00,2023-09-26 16:00:00+00:00,short,stop,-0.1963,6,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-10-04 09:00:00+00:00,2023-10-04 13:00:00+00:00,long,stop,-1.1225,4,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-10-04 16:00:00+00:00,2023-10-04 20:00:00+00:00,long,stop,0.7004,4,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-10-06 09:00:00+00:00,2023-10-06 12:00:00+00:00,long,stop,-1.1452,3,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-10-06 14:00:00+00:00,2023-10-06 22:00:00+00:00,long,stop,2.0188,8,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-10-10 08:00:00+00:00,2023-10-10 11:00:00+00:00,long,stop,-1.1638,3,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-10-13 15:00:00+00:00,2023-10-13 20:00:00+00:00,short,stop,-1.1563,5,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-10-19 10:00:00+00:00,2023-10-19 16:00:00+00:00,long,stop,0.9053,6,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-10-29 08:00:00+00:00,2023-10-29 14:00:00+00:00,long,stop,0.7308,6,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-10-30 09:00:00+00:00,2023-10-30 13:00:00+00:00,long,stop,-0.1101,4,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-11-06 09:00:00+00:00,2023-11-06 18:00:00+00:00,long,stop,-1.1061,9,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-11-18 10:00:00+00:00,2023-11-18 22:00:00+00:00,long,stop,-0.1116,12,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-12-13 14:00:00+00:00,2023-12-13 17:00:00+00:00,long,stop,0.8673,3,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-12-15 09:00:00+00:00,2023-12-15 13:00:00+00:00,long,stop,-1.0858,4,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-12-23 14:00:00+00:00,2023-12-24 05:00:00+00:00,long,stop,-1.1371,15,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-12-25 13:00:00+00:00,2023-12-25 20:00:00+00:00,long,stop,-1.1156,7,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-12-27 10:00:00+00:00,2023-12-27 13:00:00+00:00,long,stop,-1.0769,3,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2023-12-30 16:00:00+00:00,2023-12-31 00:00:00+00:00,long,timeout,-0.2177,8,BTCUSDT,2023,V3-B (0.75R/1.5R/0.75R)
2022-01-04 10:00:00+00:00,2022-01-04 18:00:00+00:00,long,stop,-0.0764,8,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-01-16 08:00:00+00:00,2022-01-16 14:00:00+00:00,short,stop,-0.0862,6,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-01-23 15:00:00+00:00,2022-01-23 23:00:00+00:00,short,stop,-1.0268,8,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-02-02 14:00:00+00:00,2022-02-03 10:00:00+00:00,short,timeout,0.9757,20,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-02-09 10:00:00+00:00,2022-02-10 00:00:00+00:00,long,stop,1.4436,14,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-02-13 15:00:00+00:00,2022-02-14 11:00:00+00:00,short,timeout,0.9291,20,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-03-11 16:00:00+00:00,2022-03-12 12:00:00+00:00,short,timeout,-0.6005,20,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-03-12 14:00:00+00:00,2022-03-12 17:00:00+00:00,short,stop,-1.0699,3,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-03-13 09:00:00+00:00,2022-03-13 15:00:00+00:00,short,stop,-0.0964,6,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-03-21 09:00:00+00:00,2022-03-21 16:00:00+00:00,long,stop,-0.061,7,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-03-23 15:00:00+00:00,2022-03-23 17:00:00+00:00,long,stop,-1.0609,2,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-03-26 07:00:00+00:00,2022-03-27 03:00:00+00:00,long,timeout,0.1981,20,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-03-30 08:00:00+00:00,2022-03-30 15:00:00+00:00,long,stop,-1.0599,7,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-04-01 14:00:00+00:00,2022-04-02 10:00:00+00:00,long,timeout,0.9315,20,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-04-14 13:00:00+00:00,2022-04-15 04:00:00+00:00,short,stop,-0.0513,15,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-04-16 15:00:00+00:00,2022-04-16 22:00:00+00:00,short,stop,-1.0614,7,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-04-26 14:00:00+00:00,2022-04-27 00:00:00+00:00,short,stop,1.6225,10,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-04-27 14:00:00+00:00,2022-04-28 01:00:00+00:00,short,stop,-1.0379,11,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-04-29 09:00:00+00:00,2022-04-29 13:00:00+00:00,short,stop,-0.0614,4,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-05-03 14:00:00+00:00,2022-05-04 07:00:00+00:00,short,stop,-0.074,17,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-05-05 14:00:00+00:00,2022-05-06 10:00:00+00:00,short,timeout,1.8617,20,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-05-20 15:00:00+00:00,2022-05-21 11:00:00+00:00,short,timeout,-0.2681,20,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-05-25 10:00:00+00:00,2022-05-26 06:00:00+00:00,short,timeout,1.2526,20,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-06-09 14:00:00+00:00,2022-06-09 17:00:00+00:00,short,stop,-1.0568,3,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-06-16 09:00:00+00:00,2022-06-17 05:00:00+00:00,short,timeout,0.4104,20,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-06-25 15:00:00+00:00,2022-06-25 18:00:00+00:00,short,stop,-1.0371,3,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-06-28 16:00:00+00:00,2022-06-29 09:00:00+00:00,short,stop,1.8113,17,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-07-05 13:00:00+00:00,2022-07-05 18:00:00+00:00,short,stop,-1.0377,5,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-07-30 13:00:00+00:00,2022-07-30 20:00:00+00:00,long,stop,-1.0397,7,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-08-02 16:00:00+00:00,2022-08-02 19:00:00+00:00,long,stop,-1.0355,3,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-08-07 14:00:00+00:00,2022-08-07 22:00:00+00:00,long,stop,-0.0704,8,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-08-12 15:00:00+00:00,2022-08-13 08:00:00+00:00,long,stop,2.6097,17,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-08-30 16:00:00+00:00,2022-08-30 19:00:00+00:00,short,stop,-1.0265,3,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-09-01 14:00:00+00:00,2022-09-01 18:00:00+00:00,short,stop,-1.0263,4,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-09-15 10:00:00+00:00,2022-09-15 16:00:00+00:00,short,stop,1.7605,6,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-09-18 09:00:00+00:00,2022-09-18 23:00:00+00:00,short,stop,1.9819,14,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-09-20 13:00:00+00:00,2022-09-20 15:00:00+00:00,short,stop,-1.0442,2,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-09-25 09:00:00+00:00,2022-09-25 18:00:00+00:00,short,stop,1.4212,9,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-09-29 13:00:00+00:00,2022-09-29 15:00:00+00:00,short,stop,-1.0403,2,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-10-18 14:00:00+00:00,2022-10-18 20:00:00+00:00,short,stop,-0.0706,6,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-10-28 16:00:00+00:00,2022-10-29 11:00:00+00:00,long,stop,1.5173,19,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-10-31 09:00:00+00:00,2022-10-31 13:00:00+00:00,long,stop,-1.0357,4,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-11-11 16:00:00+00:00,2022-11-12 12:00:00+00:00,short,timeout,-0.337,20,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-11-20 10:00:00+00:00,2022-11-20 12:00:00+00:00,short,stop,2.1546,2,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-12-05 16:00:00+00:00,2022-12-06 12:00:00+00:00,short,stop,-0.0735,20,ETHUSDT,2022,V3-A (1R/2R/1R)
2022-12-18 09:00:00+00:00,2022-12-18 18:00:00+00:00,short,stop,-1.0955,9,ETHUSDT,2022,V3-A (1R/2R/1R)
